1159, 41000.0, 169700.0, 20000.0, 190700.0, 3394.46, 4.0, R-10-61, False, True, 1.78, 848.615
2567, 10300.0, 0.0, 0.0, 10300.0, 183.34, 1.8, U-15-02.3, False, False, 1.78, 101.85555555555555
1268, 52900.0, 0.0, 0.0, 52900.0, 941.62, 9.94, R-13-43.4, False, False, 1.78, 94.73038229376257
2260, 38000.0, 67500.0, 20000.0, 85500.0, 1521.9, 4.0, R-16-30.1, False, True, 1.78, 380.475
2728, 63500.0, 0.0, 0.0, 63500.0, 1130.3, 195.92, R-14-34.2, False, False, 1.78, 5.769191506737444
1639, 43500.0, 87200.0, 20000.0, 110700.0, 1970.46, 5.24, R-05-25.06, False, True, 1.78, 376.0419847328244
2780, 27700.0, 95200.0, 20000.0, 102900.0, 1831.62, 0.62, R-04-50.13, False, True, 1.78, 2954.2258064516127
1418, 26400.0, 139700.0, 20000.0, 146100.0, 2600.58, 0.44, U-08-106, False, True, 1.78, 5910.409090909091
1186, 19900.0, 36500.0, 20000.0, 36400.0, 647.92, 0.16, U-22-26, False, True, 1.78, 4049.4999999999995
2564, 13100.0, 0.0, 0.0, 13100.0, 233.18, 1.93, R-06-17.5, False, False, 1.78, 120.81865284974094
2068, 28100.0, 125900.0, 20000.0, 134000.0, 2385.2, 0.78, U-13-25, False, True, 1.78, 3057.948717948718
743, 22600.0, 69600.0, 0.0, 92200.0, 1641.16, 0.26, U-08-48, False, False, 1.78, 6312.153846153847
750, 37500.0, 154400.0, 26000.0, 165900.0, 2953.02, 2.27, R-03-04, False, True, 1.78, 1300.8898678414096
2439, 27700.0, 84600.0, 20000.0, 92300.0, 1642.94, 0.61, U-02-04.6, False, True, 1.78, 2693.344262295082
465, 58200.0, 190200.0, 20000.0, 228400.0, 4065.52, 14.2, R-06-23.4, False, True, 1.78, 286.30422535211267
275, 28800.0, 151600.0, 20000.0, 160400.0, 2855.12, 1.16, U-13-16, False, True, 1.78, 2461.3103448275865
2279, 17400.0, 0.0, 0.0, 17400.0, 309.72, 55.0, R-17-09, True, False, 1.78, 5.631272727272727
779, 22600.0, 96500.0, 20000.0, 99100.0, 1763.98, 0.26, U-06-45, False, True, 1.78, 6784.538461538461
2605, 54300.0, 126500.0, 20000.0, 160800.0, 2862.24, 13.32, R-07-25.3, False, True, 1.78, 214.88288288288285
633, 27100.0, 89400.0, 0.0, 116500.0, 2073.7, 0.48, U-11-41, False, False, 1.78, 4320.208333333333
824, 28500.0, 168900.0, 0.0, 197400.0, 3513.72, 1.0, U-18-26, False, False, 1.78, 3513.72
1669, 36600.0, 182200.0, 20000.0, 198800.0, 3538.64, 1.31, U-21-25, False, True, 1.78, 2701.2519083969464
3503, 59100.0, 156400.0, 0.0, 215500.0, 3835.9, 15.11, R-06-32.2, False, False, 1.78, 253.8649900727995
2105, 35800.0, 13300.0, 0.0, 49100.0, 873.98, 1.38, R-09-09.4, False, False, 1.78, 633.3188405797102
2073, 49400.0, 167800.0, 20000.0, 197200.0, 3510.16, 0.84, R-02-56, False, True, 1.78, 4178.761904761905
2399, 34700.0, 38300.0, 73000.0, 0.0, 0.0, 0.25, U-21-06, False, False, 0.0, 0.0
858, 42500.0, 99500.0, 20000.0, 122000.0, 2171.6, 4.75, R-08-88.3, False, True, 1.78, 457.178947368421
854, 42700.0, 31400.0, 26000.0, 48100.0, 856.18, 4.84, R-05-03, False, True, 1.78, 176.89669421487602
2702, 52900.0, 160300.0, 20000.0, 193200.0, 3438.96, 2.83, R-08-90.2, False, True, 1.78, 1215.1802120141342
866, 55000.0, 0.0, 0.0, 55000.0, 979.0, 41.0, R-14-11, False, False, 1.78, 23.878048780487806
1851, 107000.0, 57700.0, 0.0, 164700.0, 2931.66, 84.91, R-02-55, False, False, 1.78, 34.52667530326228
2006, 15200.0, 0.0, 0.0, 15200.0, 270.56, 1.1, R-04-25.5, False, False, 1.78, 245.96363636363634
3050, 35200.0, 116800.0, 20000.0, 132000.0, 2349.6, 1.09, R-02-55.2, False, True, 1.78, 2155.5963302752293
1581, 35400.0, 116000.0, 0.0, 151400.0, 2694.92, 1.2, R-05-14, False, False, 1.78, 2245.766666666667
732, 27700.0, 151100.0, 20000.0, 158800.0, 2826.64, 0.6, U-06-34, False, True, 1.78, 4711.066666666667
898, 102500.0, 0.0, 102500.0, 0.0, 0.0, 136.0, R-11-11, False, False, 0.0, 0.0
902, 38100.0, 0.0, 0.0, 38100.0, 678.18, 54.0, R-11-03, True, False, 1.78, 12.558888888888887
2010, 30100.0, 88300.0, 20000.0, 98400.0, 1751.52, 1.78, U-24-11, False, True, 1.78, 984.0
2718, 60100.0, 16600.0, 0.0, 76700.0, 1365.26, 43.23, R-10-90.1, False, False, 1.78, 31.581309275965765
2663, 95700.0, 86600.0, 0.0, 182300.0, 3244.94, 185.4, R-05-31.1, True, False, 1.78, 17.50237324703344
241, 21700.0, 0.0, 0.0, 21700.0, 386.26, 4.37, R-14-28.1, False, False, 1.78, 88.38901601830663
936, 24200.0, 65000.0, 26000.0, 63200.0, 1124.96, 0.33, U-01-45, False, True, 1.78, 3408.969696969697
3260, 33000.0, 0.0, 0.0, 33000.0, 587.4, 10.0, R-06-21.3, False, False, 1.78, 58.739999999999995
941, 28500.0, 1300.0, 0.0, 29800.0, 530.44, 1.0, U-09-08, False, False, 1.7800000000000002, 530.44
3461, 38900.0, 131100.0, 26000.0, 144000.0, 2563.2, 1.2, U-14-11, False, True, 1.78, 2136.0
1281, 27500.0, 109000.0, 20000.0, 116500.0, 2073.7, 0.51, U-09-50, False, True, 1.78, 4066.0784313725485
2671, 32100.0, 65700.0, 0.0, 97800.0, 1740.84, 2.06, R-11-10.6, False, False, 1.78, 845.0679611650485
953, 35500.0, 13100.0, 20000.0, 28600.0, 509.08, 6.29, R-06-49, False, True, 1.78, 80.93481717011129
958, 28900.0, 184700.0, 20000.0, 193600.0, 3446.08, 1.2, U-12-37, False, True, 1.78, 2871.7333333333336
3032, 35100.0, 45000.0, 0.0, 80100.0, 1425.78, 1.05, R-10-10.4, False, False, 1.78, 1357.8857142857141
967, 17800.0, 78500.0, 26000.0, 70300.0, 1251.34, 0.1, U-08-43, False, True, 1.78, 12513.399999999998
972, 27600.0, 86800.0, 20000.0, 94400.0, 1680.32, 0.55, U-16-14, False, True, 1.78, 3055.127272727272
1000, 100300.0, 378800.0, 0.0, 479100.0, 8527.98, 0.64, U-04-10, False, False, 1.78, 13324.968749999998
993, 35400.0, 163300.0, 0.0, 198700.0, 3536.86, 1.2, R-03-08.7, False, False, 1.78, 2947.3833333333337
1653, 44100.0, 6200.0, 0.0, 50300.0, 895.34, 0.27, U-07-28, False, False, 1.78, 3316.074074074074
3121, 16100.0, 0.0, 0.0, 16100.0, 286.58, 1.54, R-16-10.1C, False, False, 1.78, 186.09090909090907
696, 28200.0, 101100.0, 0.0, 129300.0, 2301.54, 0.86, U-11-35, False, False, 1.78, 2676.2093023255816
2629, 37800.0, 125500.0, 20000.0, 143300.0, 2550.74, 2.4, R-06-25.8, False, True, 1.78, 1062.8083333333334
1009, 46600.0, 79700.0, 20000.0, 106300.0, 1892.14, 6.8, R-04-29, False, True, 1.78, 278.25588235294117
1013, 19300.0, 106800.0, 0.0, 126100.0, 2244.58, 0.14, U-07-53, False, False, 1.78, 16032.714285714284
1361, 0.0, 18700.0, 18700.0, 0.0, 0.0, 0, None, False, True, 0.0, 0.0
1018, 57000.0, 0.0, 0.0, 57000.0, 1014.6, 45.0, R-07-36, False, False, 1.78, 22.546666666666667
2589, 32100.0, 148200.0, 20000.0, 160300.0, 2853.34, 1.03, R-03-48.8, False, True, 1.78, 2770.233009708738
3003, 4200.0, 0.0, 0.0, 4200.0, 74.76, 0.47, U-16-25.28, False, False, 1.78, 159.06382978723406
2786, 4200.0, 0.0, 0.0, 4200.0, 74.76, 0.46, U-16-25.19, False, False, 1.78, 162.52173913043478
2791, 4200.0, 0.0, 0.0, 4200.0, 74.76, 0.46, U-16-25.23, False, False, 1.78, 162.52173913043478
1402, 27500.0, 140900.0, 0.0, 168400.0, 2997.52, 0.5, U-05-41, False, False, 1.78, 5995.04
2598, 39000.0, 168400.0, 0.0, 207400.0, 3691.72, 2.98, R-13-04.3, False, False, 1.78, 1238.8322147651006
67, 36900.0, 17400.0, 0.0, 54300.0, 966.54, 1.97, R-10-22.5, False, False, 1.78, 490.6294416243655
